judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,131,exercises for better posture,0.7994864960732471,0.31377906184170706,0.3388535995160314,monoT5,84,85
qcred,131,exercises for better posture,0.3556393860382328,0.4636930020838381,0.5094026181141609,monoT5,84,85
qread,131,exercises for better posture,0.8338140636123805,0.30868615708852865,0.29708333333333325,monoT5,84,85
