judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,114,borderline personality disorder symptoms,0.9526058178152246,0.47923048302211124,0.48806729264475734,monoT5,107,107
qcred,114,borderline personality disorder symptoms,0.698562969787064,0.7524241729826477,0.7580345115145283,monoT5,107,107
qread,114,borderline personality disorder symptoms,0.7803796212790546,0.49336844230438887,0.4965912189800922,monoT5,107,107
