judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,127,glasses for computer,0.8039700195941961,0.292853162243079,0.3170138888888888,monoT5,65,65
qcred,127,glasses for computer,0.5983721911500485,0.2535435327977177,0.25708193725251277,monoT5,65,65
qread,127,glasses for computer,0.913406683325887,0.27982056176143605,0.27714997126987195,monoT5,65,65
