name,map,bpref,ndcg_cut_10
qrels_monoT5,0.5238852214030711,0.4931788629899056,0.7222212338257488
qcred_monoT5,0.7898890934794777,0.7344620696499876,0.6454054758875865
qread_monoT5,0.6669785324164728,0.5241236855384994,0.8129193230480893
