judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,119,best pillow neck pain,0.45401189206540604,0.1311180830106745,0.17639729441082233,monoT5,168,168
qcred,119,best pillow neck pain,0.3519510916820882,0.44279414258897326,0.30981848184818467,monoT5,168,168
qread,119,best pillow neck pain,0.626469457178828,0.4290494791377228,0.2747131509267434,monoT5,168,168
