judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,92,causes of fatigue in MS,0.7076505761335284,0.4511420565858643,0.4786629673668913,monoT5,223,224
qcred,92,causes of fatigue in MS,0.46031814216086975,0.785937995957173,0.6717332123411985,monoT5,223,224
qread,92,causes of fatigue in MS,0.8057151936873933,0.7669824778530413,0.6466412281480168,monoT5,223,224
