judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,119,best pillow neck pain,0.33707995034874394,0.11714406840527304,0.17639729441082233,monoT5,168,169
qcred,119,best pillow neck pain,0.2787468700036583,0.42832147946390736,0.30981848184818467,monoT5,168,169
qread,119,best pillow neck pain,0.4905873155199766,0.416427452512462,0.2747131509267434,monoT5,168,169
