judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,57,multiple sclerosis stages phases,0.7799082337019199,0.7762739047372367,0.7313300927971733,monoT5,206,207
qcred,57,multiple sclerosis stages phases,0.5450211856132348,0.8043506081108214,0.824,monoT5,206,207
qread,57,multiple sclerosis stages phases,0.7799082337019199,0.7889133269853846,0.4520917678812412,monoT5,206,207
