name,map,bpref,ndcg_cut_10
qrels_colbert_prf,0.17513374284241304,0.3703614695910856,0.42875062804506525
qcred_colbert_prf,0.24000862901064038,0.5304377782417343,0.4125087080398558
qread_colbert_prf,0.20108491143677146,0.4071582698642585,0.5314885694390218
