name,map,bpref,ndcg_cut_10
qrels_QE_dph,0.3609051667294216,0.4524970284309397,0.5579182688953681
qcred_QE_dph,0.5129955003447645,0.6745118552708692,0.6124151328784202
qread_QE_dph,0.41858224178615216,0.4519453475423949,0.7039103064219021
