name,map,bpref,ndcg_cut_10
qrels_QE_dph_readability,0.0711082078353614,0.39860138447340693,0.05836164881538882
qcred_QE_dph_readability,0.11836794442405654,0.6391600920266022,0.0504988509705175
qread_QE_dph_readability,0.10365907937355201,0.4817944240469,0.08733982999297858
