name,map,bpref,ndcg_cut_10
qrels_QE_dph_readability,0.06981459439283362,0.36527022106046947,0.049706088222864826
qcred_QE_dph_readability,0.12816935349905406,0.6749337926055368,0.08412887476450213
qread_QE_dph_readability,0.1044817711258734,0.41695907338792126,0.0812198105287979
