name,map,bpref,ndcg_cut_10
qrels_QE_dph,0.3636277921589157,0.453153622467428,0.566339612388576
qcred_QE_dph,0.515079665854809,0.6745287342200535,0.6238061718133653
qread_QE_dph,0.4207597558900257,0.45197237694343345,0.7151979340107282
