name,map,bpref,ndcg_cut_10
qrels_QE_dph_readability,0.06926567752767775,0.3590518613964672,0.03341509823404619
qcred_QE_dph_readability,0.1295214770825547,0.6727013145613935,0.07795549614301561
qread_QE_dph_readability,0.10526389060810452,0.3985159747811025,0.07125317286537268
