name,map,bpref,ndcg_cut_10
qrels_QE_dph_credibility,0.06810692433329184,0.3759274049636188,0.0671629549490564
qcred_QE_dph_credibility,0.11815519443843675,0.6655204044652652,0.0884550186915056
qread_QE_dph_credibility,0.09956542351466177,0.4506786185136942,0.10180946172437032
