name,map,bpref,ndcg_cut_10
qrels_QE_dph_readability,0.23413197048658263,0.4250698453808628,0.4809077407217292
qcred_QE_dph_readability,0.3282629838810947,0.6535790319521685,0.4904725206400567
qread_QE_dph_readability,0.27674713771517767,0.4797186266199832,0.651484976427832
