name,map,bpref,ndcg_cut_10
qrels_QE_tfidf,0.32431801005685756,0.41823594458799507,0.5508460604384553
qcred_QE_tfidf,0.48779152795626624,0.6602192795552361,0.6289236779042258
qread_QE_tfidf,0.3989192160452314,0.4492161185680725,0.7154083111190934
