,name,map,bpref,ndcg_cut_10
0,qrels_colbertv2,0.1390158310764282,0.18552762796555755,0.5344506252940754
0,qcred_colbertv2,0.15323632299454226,0.18305930459236336,0.4995804504988201
0,qread_colbertv2,0.12361914729507326,0.14741823536682894,0.6542658086358668
