name,map,bpref,ndcg_cut_10
qrels_colbert_v1,0.4801830366900013,0.4455321191835486,0.6328878943415213
qcred_colbert_v1,0.7747681311390326,0.7305972929150107,0.6255982374034494
qread_colbert_v1,0.6498247782726386,0.5099738290595583,0.7740526928101096
