judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,117,stage 4 metastatic lung cancer outcome,0.4168137799669267,0.5825076514216104,0.5538254517493273,monoT5,247,248
qcred,117,stage 4 metastatic lung cancer outcome,0.39115635105252616,0.9674994262640804,0.9839357429718876,monoT5,247,248
qread,117,stage 4 metastatic lung cancer outcome,0.7799082337019199,0.9636450744518835,0.6411290322580645,monoT5,247,248
