judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,132,headpats scalp psoriasis,0.8264321377472146,0.47488889288499586,0.5292165254607386,monoT5,124,124
qcred,132,headpats scalp psoriasis,0.6068248639785024,0.8262843484989187,0.8469280090901712,monoT5,124,124
qread,132,headpats scalp psoriasis,0.900346883204941,0.5900851239510334,0.6004226933491847,monoT5,124,124
