judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,131,exercises for better posture,0.6741830941447177,0.3075530082018603,0.3388535995160314,monoT5,84,85
qcred,131,exercises for better posture,0.3147370061666902,0.4592187291531893,0.5094026181141609,monoT5,84,85
qread,131,exercises for better posture,0.7085106616838511,0.3041722681996398,0.29708333333333325,monoT5,84,85
