docid	readability_score_transformer	flesch_reading_ease	text_standard
98205be3-28da-495b-9a82-7748dbd894c0	-2.4493842124938965	36.39	12.0
fb865096-4ba3-4152-bbd2-454c86c485c3	-2.768927574157715	33.41	12.0
5d109124-5f37-4dc3-9726-78befb54f018	-2.799616813659668	37.26	8.0
5108beb9-9cd5-4c58-b525-10a5cfe14f5d	-2.4976305961608887	49.11	7.0
6e91845a-957f-48d8-845a-3566af4aa7a3	-2.7520062923431396	40.24	11.0
aaea4c9d-b267-451d-ba31-17a1e7237058	-2.846769094467163	39.77	14.0
297164ef-40e5-45e1-9e78-60978f95f535	-2.857032299041748	-21.72	33.0
544e6d42-1924-40d0-9d02-8c0ca7d79a44	-2.4023380279541016	39.77	13.0
bd87b358-605b-4993-b23c-e4fc6a37ff6b	-2.675492763519287	46.1	14.0
f4a721f9-f1de-4b68-87b4-76b609cc05f0	-2.743364095687866	32.02	14.0
491980f3-4e10-4879-945c-ed81ae3e73fd	-2.5268168449401855	27.79	18.0
6e882881-6c25-4053-b354-9e762165a9df	-2.8989179134368896	-211.9	102.0
411f10f5-c3b2-4f38-b771-377b3df76b1f	-2.839690685272217	59.8	8.0
10d40ea7-3fe9-4e79-ac4e-f420acb08f39	-2.346571207046509	38.45	16.0
5e02afd6-3a33-4a78-a02a-71369a6a01c1	-2.163843870162964	43.22	13.0
3416c22c-0da6-461e-810d-816433bda37d	-2.804326057434082	-32.61	35.0
345628ee-c123-4c63-9058-e8811520e37e	-2.6617579460144043	21.91	17.0
a8f39778-0843-461f-a812-e37be9952258	-2.7595696449279785	13.85	21.0
af9397ea-dc62-417f-a583-8bc5d729f9d9	-2.7650749683380127	40.24	13.0
5ddf1142-fd02-4369-9f87-43e1e8833670	-2.569169282913208	35.07	16.0
1b98b25e-8595-4917-9c87-ab729381bd1b	-2.78544282913208	-292.96	135.0
17d739b0-8c7e-4922-8944-c9fbfdc5ca2c	-2.7993507385253906	-22.67	26.0
bc767443-94ed-4e60-b01e-2fe1331cb4a3	-2.925621747970581	37.0	12.0
8cbfab1b-a8ea-49e3-a534-b18bf45c7c01	-2.638622999191284	42.82	15.0
cf9b222c-e2f0-49ae-a624-ae5821bc481f	-2.569338321685791	28.27	16.0
8a4bef25-830d-4a71-9df1-63f7e19d6cc7	-2.8738064765930176	16.8	20.0
b5205dc7-f6c3-4104-8ac8-a5ef8dab760c	-2.797891616821289	50.12	9.0
f5190b18-e935-4bb2-88c2-63f60327b068	-1.859495759010315	43.12	11.0
b5594fc2-2270-4166-b8e9-1503463a4349	-2.850691795349121	5.6	21.0
4a6e363c-b1c6-4ae1-89d6-1262e96c6b1f	-2.6708452701568604	40.75	11.0
4dd8d6e3-8706-4e66-93b2-705ce33d552f	-2.886089563369751	-43.03	42.0
c9d4433a-2000-4edb-b31f-6cf8a8cdba91	-2.7315285205841064	-8.15	32.0
a0187919-5e4c-4c25-826a-1daea89f5954	-2.775477409362793	20.75	12.0
1a81c186-9600-4f69-9ded-76223881ac18	-2.4499173164367676	31.32	21.0
e65292a0-5f06-4cc9-9983-cd9e6698d3dc	-2.892918586730957	11.65	18.0
ac6d1a3e-e655-44c9-8d70-67799c001c3c	-2.5342819690704346	20.35	19.0
b68c2789-171d-4b88-ac1c-5547c2a50924	-2.286543846130371	-255.02	131.0
0235a72c-3e61-4034-9e3f-e130ce2ebb1b	-2.675093650817871	-39.27	14.0
4bcdbe2c-c65c-4ccf-b09d-607d29c6ff5b	-1.9960733652114868	55.44	10.0
63e2f6fc-03f9-45d3-bba3-1e62ce7f1dbd	-2.545010566711426	49.62	10.0
04015b3e-8dcf-439f-bc37-1344d4e9154d	-2.881587505340576	21.94	17.0
0ab8ba4f-7f11-4993-89da-ef476bea868d	-2.5865542888641357	-11.87	13.0
8b85fac0-5eab-46bf-8fb8-d5d28cff0017	-2.5273776054382324	-128.46	76.0
8f072169-19f8-4248-bc41-f0302ef2962c	-2.821941614151001	28.84	14.0
bc2b5bc9-6aa1-4481-8c7f-226dd28c4739	-2.594337224960327	42.21	15.0
6527c0fc-ddc3-43e2-b34e-83c6862e35f7	-2.8575210571289062	37.81	14.0
f7c03949-890a-413b-a7ed-a23452c70a2b	-2.1627514362335205	56.05	11.0
0d56a689-928a-45af-a8ee-f056b133bf74	-2.7185444831848145	48.4	11.0
ac57ae51-3d04-483b-a56f-6379f12f41e8	-2.6005208492279053	-0.17	21.0
11f68237-a8ae-4686-906a-dc988a81ded2	-2.808163642883301	38.45	14.0
9a8d9f1e-3d13-4061-bb13-cc17d9197a67	-2.7961788177490234	30.97	13.0
ededf02f-732a-480e-a066-e53f03fc615d	-2.4278621673583984	40.04	12.0
e1526628-5b8e-4efc-92e1-3ce2f7e7014a	-2.902442455291748	-46.08	43.0
e2b00be9-91e7-4e69-b9fb-139853d58800	-2.8117804527282715	26.98	18.0
5bb911c1-3328-424d-90b4-bdf3e439d766	-2.702911376953125	35.17	17.0
c45d209d-6d5a-4b93-83da-5cfa20d2f3ed	-2.8578543663024902	-38.7	29.0
3ed2c6e2-9a47-4001-9510-a5468eac33a1	-2.6597976684570312	-148.26	77.0
94f66885-7b89-410d-9685-eb34be0bab74	-2.7647509574890137	41.29	13.0
2a367ded-42d2-41a5-90d0-bd1f0bebf316	-2.7500901222229004	-44.48	46.0
627f0539-ea30-4f2f-aff5-febad71ecb58	-2.4740164279937744	-40.86	43.0
b15b028b-5e92-4bff-9f50-623579de33bd	-2.8639075756073	6.07	15.0
2467b52b-a33d-411f-a42f-8c511c32ba14	-2.774235725402832	39.13	12.0
088a0792-8bda-4193-8e77-e2728a16bc5f	-1.8443301916122437	27.19	19.0
6b30b362-90e2-45ab-88e2-956a83d471cb	-1.6185897588729858	75.81	7.0
4ea9a391-c181-4999-8d0d-0c97df2f8a2a	-2.3115451335906982	56.59	13.0
9e37d1ff-0026-4ad2-86c4-b304e7c5ce3c	-2.1384811401367188	68.36	9.0
c9c24728-ea1d-481c-8395-d7a2120dc53b	-2.4131622314453125	74.08	8.0
e24be295-c03a-469f-a694-0a653a010985	-1.8682466745376587	76.93	8.0
f2ef8704-081d-4f07-b153-d28ba16c8f77	-2.439840078353882	68.26	9.0
340107cb-56b2-40b2-9c97-e683011e5707	-1.9235260486602783	76.11	9.0
940c9a05-985b-4d7e-b50b-3c4f69a0c762	-1.5603634119033813	45.66	12.0
6d282563-ec75-43b8-84ff-a47aeff4bf2f	-2.1192069053649902	68.47	9.0
05e6e832-712b-47c4-bd09-45ae00d9315b	-2.069737434387207	76.11	9.0
d55a9fdd-dbe3-4f72-b914-90307ceae049	-2.1384811401367188	68.36	9.0
f4ea454c-6554-4252-8170-a1b2e5219c73	-2.1584722995758057	76.01	9.0
341562d8-fbe5-440a-a014-9333f534b695	-2.4390878677368164	63.9	8.0
2802205d-a2c3-4ade-9082-7fa6a0469db8	-1.8748120069503784	61.56	12.0
8ce5fa95-5057-4a33-955f-1dbfd5461071	-2.471766710281372	64.41	9.0
ee8c1b4c-a006-4e90-9402-336f0dd4e2d8	-1.0933870077133179	71.14	9.0
466fc801-5cdb-4bd0-b896-7ada32bf8093	-2.6565213203430176	47.32	13.0
918ee524-567e-4fcd-a0ed-9d32facaf063	-1.6151604652404785	45.96	11.0
57948726-228e-4b59-835d-397500456fe7	-2.0349202156066895	55.24	10.0
62688f54-fa77-4232-8223-490e46be6341	-1.971497654914856	61.16	11.0
d3234491-296a-415d-a9d2-9339adb6210c	-2.4821369647979736	48.3	8.0
6d73ee32-ae00-4ea8-883b-aaa0b9616720	-2.63028621673584	60.21	8.0
976559da-14c9-43e8-b55c-0cd62bb817ed	-2.781743049621582	43.77	11.0
5238adc5-50c9-4c9a-901d-b75a8c12cc0c	-2.6392757892608643	41.06	11.0
c7245aed-6587-482a-89d2-75d56a389ef0	-2.4848456382751465	54.02	10.0
b6278978-8841-48f1-bede-b86d41473d4f	-2.371469259262085	55.03	10.0
d2cd48a3-225d-43c4-b007-16d9511ad4f3	-2.4568891525268555	65.62	8.0
2614b384-b8b4-4ff5-9702-1cd9d2fd48b0	-2.023035764694214	57.06	11.0
0a39858a-7cc0-488e-b848-d6188e9ad29a	-2.4338274002075195	54.63	10.0
7c8f2cf9-5953-4049-8856-408a8a92d9ef	-2.449359893798828	55.64	12.0
8b81f45d-1099-44a6-bd00-2a579cede80b	-2.261705160140991	56.96	12.0
ca7495f2-25fb-4879-a169-244cad2c0537	-2.397891044616699	53.51	13.0
0c9a62c6-70a1-4821-a1d6-9b7a24013505	-2.2914047241210938	53.92	12.0
f2969b8a-be8e-4dd3-aa24-7b9f2b3639de	-2.7051072120666504	53.1	13.0
2cd6f2ae-9394-4788-9065-58129d67e4b1	-2.4903030395507812	45.56	11.0
b091c9f1-2ace-4bc2-8bf0-be25a52453cb	-2.4242427349090576	36.79	15.0
c64cd288-9712-41cb-8503-3a5139742be1	-2.5860681533813477	45.86	13.0
a69505ac-be20-4116-afd0-d9e03ad310d4	-2.5291688442230225	46.17	13.0
7dae9e17-18f1-41b9-ac46-f7f2dd83d797	-2.336312770843506	45.25	11.0
5f2791a5-76b5-4dd8-af95-5782ca425c93	-2.3041038513183594	32.8	19.0
c1192c50-080d-4342-a929-06a76157a7bf	-2.4074559211730957	34.26	15.0
ebc073cc-4ecc-4f4a-9537-c38a26ff566f	-2.2111976146698	39.13	14.0
ace7cbde-45eb-442c-9e7c-4f77a29b6882	-2.7514631748199463	55.95	12.0
e43d3623-6d57-45e0-94ad-7c98c60fc2c1	-2.419959545135498	56.05	10.0
fdc3cd2f-2be7-4374-9964-cd0ecbef19d3	-2.6420884132385254	38.72	14.0
94133066-52a6-4793-9480-d525aa2379a6	-2.551966667175293	47.79	11.0
8a442317-6d24-42f6-849b-f3bf7b7d1e41	-2.641955614089966	65.01	8.0
fa0afd18-ce17-4809-8f7e-a20f15b6a82e	-2.767831802368164	46.57	11.0
8d24f7b3-aeeb-4ead-8d1d-1d061a7a1ed8	-2.3982579708099365	55.44	12.0
756be26c-d9ce-4395-b7d1-1f224e78a2da	-2.529139995574951	62.98	11.0
5415ed5b-2079-4b49-a343-f84ec5c57b42	-2.128093719482422	74.69	7.0
668f472a-895b-47eb-9125-06e1e741c7c8	-2.6871821880340576	55.64	10.0
b59ec8e7-c9f7-4cd6-af52-29cb942c0eea	-2.6193673610687256	27.79	18.0
092953e1-346b-40f6-bd75-473d7d97315b	-2.3004276752471924	64.0	8.0
d2128dc0-3aa6-4403-81ee-3eff479fe80d	-2.5512025356292725	46.67	13.0
b05afa92-59fb-4310-9407-2f29de55ce5c	-2.568129301071167	60.85	10.0
3396c7bc-ff7c-4c7f-98af-7cab589b323e	-2.378140926361084	54.32	10.0
855a864c-2712-46fc-8c7e-80dafc3b391f	-2.330493927001953	56.05	12.0
274c88db-659a-4d60-a146-0e23d7278554	-2.266922950744629	53.81	13.0
208def8e-2750-4179-8545-38df11bf7b0d	-2.300797700881958	63.19	9.0
81df1dcf-b007-42dd-be6e-877294f5f1ab	-2.631211280822754	49.01	11.0
526cb96c-3e6d-47d8-a6b7-d7b40cac3b87	-2.0129857063293457	65.83	8.0
3f7fa0b3-92ec-442c-a2c2-68726785875e	-2.2827579975128174	55.24	13.0
ab84e1e0-9500-4987-81c0-53de18f4d1ec	-2.5975236892700195	40.38	13.0
870d0004-9f68-4455-821c-cb40cb327f05	-2.5260350704193115	58.58	8.0
7029f4fd-4a02-4b02-8058-73fae2ddb6ec	-2.438349962234497	48.4	11.0
4f69813a-5719-45fa-9edf-c7dc440cd32e	-2.0971407890319824	54.12	10.0
bd47d95f-95b4-4832-aaf0-8611f33a94e5	-2.394476890563965	46.37	11.0
90c7d2f8-4fa1-4b6c-84b6-5aac6d5e49e5	-2.683145523071289	54.02	13.0
f903ee8a-8c3a-4062-bb0f-c8ece46c532c	-2.117345094680786	58.89	10.0
e554a985-14f1-499d-aad5-cc6eeaf76d1c	-2.3031206130981445	56.86	12.0
5c054c93-943a-4e21-8f7e-b1ec0c1b76c8	-2.5701992511749268	33.31	18.0
f1179e01-456d-4c85-ade4-f5a9baa8c5a4	-2.7241456508636475	54.42	10.0
f32a5e89-4cd6-492f-be98-615790d0e2f8	-1.915852427482605	75.81	7.0
d299e389-b0ef-4de1-be36-3be8bd6f3d0e	-2.408144235610962	59.13	13.0
ef25d6b9-9e2c-40f5-9e8d-556c14aef5e8	-2.6002166271209717	55.74	12.0
30feb2bd-0890-4b6c-bcc9-f002c1714f0e	-2.510192632675171	46.37	11.0
f5f1b921-1cb7-4bca-8b41-d3aba39f223f	-2.5738916397094727	44.34	14.0
ee2664ed-09f3-4bc9-ab18-e2c6a3420bd8	-2.3103456497192383	53.81	13.0
b3938c13-0cda-4541-be86-38acbdd42af9	-2.6257967948913574	48.3	10.0
0d02d68d-583f-47e0-b244-8fc4f25ffc20	-2.520393133163452	47.38	13.0
e0a00249-69dd-4de8-972a-d42941b8ee7f	-2.631211280822754	49.01	11.0
46e19629-db5a-4bd4-ba4f-c6523d9268f2	-2.6462912559509277	50.77	13.0
3251b967-c615-4f95-b0d2-99dbb8bf0909	-2.2914047241210938	53.92	12.0
401363ff-141a-4cc9-8b47-484a277e102f	-2.4187264442443848	55.34	10.0
0c444760-ef1e-4ddc-9497-f94f6dc36a0b	-2.255159378051758	53.61	10.0
d1a6f574-1113-4e5e-8dff-124f4827eca3	-2.48588490486145	54.02	10.0
5014edb2-e11e-4641-b649-b2633f0f5c9d	-2.1755404472351074	49.82	12.0
9d70a852-62eb-4145-aef4-d2e8f4d936f9	-2.2773828506469727	56.05	12.0
9c41abd8-6a2e-4f42-9d9d-1a557034a4bf	-2.4363698959350586	46.67	11.0
5f8de726-a3f3-4234-a625-debd1567a580	-2.7403335571289062	46.17	13.0
42c7902f-572d-4def-b48b-5ff6dbf470c6	-2.6821935176849365	54.12	10.0
fb1861ed-dc64-4154-a3f0-dc95a840df9b	-2.364995002746582	73.27	7.0
ec5f716e-165e-42cd-994e-f18d12ef9563	-1.7524341344833374	61.97	12.0
515a956c-acb3-438d-8e86-3eca0f4c5150	-2.630690813064575	57.06	9.0
ed419600-5dfd-430f-9b94-8a692507dbc0	-2.019340991973877	73.68	7.0
17866eea-c63a-4f83-b394-80732ac24195	-2.2411389350891113	46.98	13.0
6e80acb7-01a2-48c0-b2d6-e2b143681748	-2.473266363143921	52.49	7.0
a3316202-437e-4a69-ab5a-467d18f4ca03	-2.3831746578216553	49.82	10.0
2b5a0dc8-9558-4f6f-9ecd-01979fed4f4b	-2.397073268890381	56.76	9.0
5a147ede-e382-4f8f-811c-cc1952b16a42	-2.1344642639160156	51.78	8.0
bc446894-a646-4a9c-b6c7-6f8985a5f1b2	-2.255159378051758	53.51	10.0
3e117b08-a1cd-4e80-9d6d-0905dcd582ad	-2.4104080200195312	31.68	12.0
0ae70167-0bc8-4f26-8e09-6afcba3ead5b	-2.3795366287231445	49.62	9.0
e2120e24-f71f-4050-9628-a39d5f268197	-2.2199387550354004	47.28	11.0
6709556b-7554-4286-bdfa-ce77cbadb25b	-2.4311132431030273	50.67	11.0
9126d9b8-4070-4efb-9ae8-8667672dbe94	-2.2308645248413086	74.08	10.0
9a1cceb0-d7b9-46ec-83d7-68ad0a73e525	-2.1608986854553223	34.19	15.0
de2f4c03-a756-4544-abd8-9f2d6e6ce2c7	-2.6221017837524414	46.67	11.0
e39f60d0-b500-43fb-9516-3b16f42ead17	-2.5353763103485107	57.98	9.0
baa9448b-70cc-43a7-b08b-0c0557983305	-2.511137008666992	55.54	9.0
66da31f5-8e78-4c6f-80bc-17461a7bb26d	-2.600712299346924	42.92	12.0
d0071888-c475-464a-baaf-a88bebe00646	-2.3418874740600586	54.93	10.0
ca42e65a-4e25-4666-9dba-49639467e4b7	-2.2432751655578613	57.98	9.0
007799a5-1efb-4c20-9958-699f9a02798d	-2.3666529655456543	57.47	9.0
ffc17cb8-f596-4dc2-8c6a-3408ecb0eab3	-2.368203639984131	54.42	13.0
3676a597-606a-4105-88d0-cd55145de990	-2.3303470611572266	46.17	11.0
7317bb50-faf9-4441-988e-4f9b780effd8	-2.2769041061401367	32.94	14.0
d6b4e448-059f-4e04-bb8f-4530f22ad922	-2.5079336166381836	53.21	14.0
b110d5c7-3ed1-4d58-ab2b-dd86ad441331	-2.4124674797058105	35.37	15.0
847cacf6-bbd9-4a73-a2c1-d89c91e9e53f	-2.4946017265319824	55.44	10.0
876532de-2d38-410b-ae14-00bb76013c1d	-2.4372754096984863	49.41	12.0
c0c2f043-524e-4955-a2a4-2adc588f7ae0	-2.420315742492676	44.68	15.0
cc5b12fe-721e-4fcb-bbf8-b1ae22ceec6f	-2.4595746994018555	58.99	10.0
1619487e-53e3-459a-abc7-a89eb2829c30	-2.420687198638916	53.31	10.0
2a2e84e7-713d-4ab4-8399-f9a66fbcb2d1	-2.410202980041504	55.54	12.0
3e4951b2-49a1-45e1-b6b7-aa196d143118	-2.187791585922241	46.57	11.0
29e6c157-b613-4656-8cfc-0cb3fea72fd0	-2.400843620300293	65.22	8.0
a9992e6e-03aa-4081-b366-3a4510b2c91a	-2.0333940982818604	56.25	12.0
6692650c-3877-48db-ac21-fd18f42f0023	-2.328824043273926	55.84	9.0
34c0d579-d429-43f7-bf9f-04e80f61f302	-2.1950912475585938	55.95	10.0
fc5ef089-9b98-4910-9cea-dd8c4dca7228	-2.2613675594329834	47.38	13.0
a0ea8911-e56d-4bce-9d31-7e337b715826	-2.554018259048462	64.71	8.0
11a70b46-acfe-4930-881c-c8350204420c	-1.920662760734558	68.36	8.0
08f03400-dfe3-4b2a-b6ce-cf16692538a8	-2.3342268466949463	53.61	10.0
10fc32b1-6fec-4723-a5ad-030a764905e4	-2.5154101848602295	54.93	12.0
94906093-855a-4e02-ac6f-4acd2df386ff	-2.7955331802368164	43.63	12.0
1dd310ec-c13e-40da-8c05-3d82cedb4a16	-2.2750136852264404	63.09	9.0
034c1a1f-e3cf-4f86-be41-11f02beb0a7f	-2.3282015323638916	64.61	11.0
4f476442-7e5d-4834-91fe-204b6ef76bb4	-2.416226387023926	50.53	10.0
c70aa775-9bc8-4df3-bf50-e8b93ec13c6a	-2.1943135261535645	67.35	8.0
c40457ef-becc-48da-8384-a827d16a5b54	-2.1680335998535156	62.48	11.0
e4a23a3b-69bf-4cf4-a961-75e8d2e80a0b	-2.2071971893310547	53.1	10.0
ec97f55f-12fd-4b1b-ba89-32e5ec77f28f	-2.4439191818237305	46.57	11.0
5d110d86-476b-4e4b-91db-978249953e36	-2.569777250289917	54.73	10.0
a53cd453-7894-494d-ab54-1a185a4f4c8f	-2.2367660999298096	48.09	8.0
9f09be31-3e81-4cd8-b802-18fe2a99f959	-2.7417802810668945	43.63	11.0
16f56634-0a46-480b-b347-1878c98803cf	-2.232262372970581	53.98	8.0
6f33c314-098d-4d81-8cb2-d8ab85d1f3b9	-2.287004232406616	47.18	13.0
69321e4f-7420-49dd-8bb3-d692fc4ed0c9	-2.504204750061035	57.57	9.0
c4876cea-48d1-4413-8935-c551e6142048	-2.4770212173461914	54.93	10.0
0e6c8b93-bff3-45f4-9e36-fe6dcc9465d0	-2.7403335571289062	46.17	13.0
4ff9feb8-e41c-4058-a28f-f15dfb44fb39	-2.7403335571289062	46.17	13.0
811f30f1-10ae-4f5b-8415-32061c88febc	-2.5369081497192383	75.81	10.0
b7a82bf8-9604-4997-a27c-dbf794ac0b94	-2.543299674987793	61.87	8.0
d21bc0c7-0da9-400a-9ca6-7fea8eb7c5da	-2.0805420875549316	44.27	12.0
f8cbcaac-a41d-4468-8cff-6269d9a03067	-2.0805420875549316	44.37	12.0
87c86e9e-72f8-417d-9335-5da8acf6c50b	-2.0805420875549316	44.07	12.0
73f5a914-6612-445f-93c0-5e14c35a924c	-2.0805420875549316	44.17	12.0
cc2b32de-adfe-40b1-b299-d9812ddb21a6	-2.0805420875549316	44.17	12.0
978cb82c-5ce1-466a-ac96-76b129ba16c1	-2.0805420875549316	45.49	13.0
4a694c86-fe5e-430a-a956-1503aa2412ac	-2.0805420875549316	44.07	12.0
8ddbdf36-5641-42e0-932c-595d7d3ef832	-2.0805420875549316	46.1	13.0
280618b2-3a3a-4ff4-842c-9bf30ec8d9f5	-2.0805420875549316	43.97	12.0
658f5ba9-ac19-4396-84e2-b354eaa882b9	-2.0805420875549316	44.07	12.0
be17846b-f6ea-4b5d-b851-2f0aa101e59d	-2.0805420875549316	44.17	12.0
316bd9aa-f0fd-4dac-9c1e-d6cb028a041c	-2.0805420875549316	44.17	12.0
c8435a5d-a750-4ec4-9800-d71e31c5aa1a	-2.0805420875549316	44.17	12.0
44fc1df4-98b7-4a5c-9c19-62d0a79c2df1	-2.0805420875549316	43.97	12.0
8eb9c85c-6322-4c61-bea3-2e21929d84ac	-2.0805420875549316	43.97	12.0
59363e85-63a7-4176-b352-54ecf3ffe263	-2.0805420875549316	44.07	12.0
7c1e1e2c-8d3a-47fa-9fd2-c3522521035f	-2.0805420875549316	44.17	12.0
5700d274-1c5f-4db6-a567-ff29bfbf5810	-2.0805420875549316	45.19	13.0
340c6d5e-2b48-45de-935e-1d661c8758dd	-2.0805420875549316	45.09	13.0
96895574-8e74-4713-8aee-a65e9a32c516	-2.0805420875549316	45.29	13.0
49b4f3bb-aca6-469e-8063-fbe1449e5204	-2.0805420875549316	45.49	13.0
1b89e0cf-6a6c-4def-b73f-be853dfdafb5	-2.0805420875549316	43.87	12.0
e74a9919-9776-4990-9496-c1c608c202ae	-2.0805420875549316	44.17	12.0
00b12409-1664-4b97-8b10-22e2151a7053	-2.0805420875549316	43.97	12.0
c837c611-8a15-4aa8-b319-bdbe9c6920aa	-2.0805420875549316	44.17	12.0
46368874-5b9a-4095-8deb-4831e9a7bc9d	-2.0805420875549316	45.29	13.0
b4477aa9-87ae-4a92-a3f9-9fb6e4cba337	-2.0805420875549316	44.17	12.0
91a4bd0d-2d64-44c8-93af-36e9f9b2ea73	-2.0805420875549316	45.29	13.0
d8c863a8-7ae0-442c-97c9-8c7d720418b2	-2.0805420875549316	44.27	12.0
ca19e9e7-551f-4b77-9bcd-f051b2789f8e	-2.0805420875549316	44.17	12.0
33895310-c11d-48f7-a0e7-16a9ee06f4d3	-2.0805420875549316	44.07	12.0
c8669392-4953-4cc1-a2ec-02c9fab8a424	-2.0805420875549316	45.49	13.0
bdc34f1a-459f-4862-aef5-9b5b3ab4eed4	-2.0805420875549316	45.39	13.0
9ca0865d-0701-4445-b7f5-36cb328ed96b	-2.0805420875549316	45.9	13.0
0d49ec63-b3b4-4bdb-8fb8-ab936b64c7ca	-2.0805420875549316	44.58	12.0
4eb23652-aa66-4687-a0b8-ef94e3351c7c	-2.0805420875549316	44.17	12.0
8fa6dc35-fa4b-4e45-8218-f08b3832cd10	-2.0805420875549316	43.97	12.0
0ef513b7-d5f8-4683-8f39-9303924e84dd	-2.0805420875549316	43.87	12.0
5898e992-e388-4541-ae99-7a3e80d8b65c	-2.0805420875549316	43.97	12.0
1c9d3cec-bb79-4b84-b3dc-c82c225ca5c2	-2.0805420875549316	44.17	12.0
3408a450-e31c-4445-9d8e-f9e80aaf3fc5	-2.0805420875549316	44.07	12.0
8fc73d8d-fb75-42ac-b908-5fb78559c7b3	-2.0805420875549316	46.71	13.0
32749d68-11b1-4c87-b4a2-ced6ff4a050d	-2.0805420875549316	45.09	12.0
3979bb9e-9566-4a64-a97e-559efe75518d	-2.0805420875549316	45.39	13.0
befca7a8-4b90-4a79-83b7-8e806f0085b5	-2.0805420875549316	44.17	12.0
eb3fa879-51e3-48c9-a5e7-ea96f3fbbcfc	-2.0805420875549316	44.98	12.0
b9ecda32-0916-471b-b1ef-f32b1c267695	-2.0805420875549316	44.27	12.0
4848ef17-7a17-4442-9a13-d4133dceaed7	-2.0805420875549316	45.29	13.0
86ba9a97-65d2-4d4a-b8a5-e5436bd1991a	-2.0805420875549316	44.07	12.0
9335d8e0-be54-4eb3-8b43-8ae74a3a5f67	-2.0805420875549316	44.27	12.0
d7386e31-9cb1-4ebf-83a5-345c8ec42ced	-2.0805420875549316	45.29	13.0
85d2a9bf-a608-4c8f-8895-dad2d1f39451	-2.0805420875549316	44.27	12.0
23a81810-9c75-4044-9a18-ce3128ca1121	-2.0805420875549316	44.17	12.0
e08443c8-6378-4246-bd69-42f62b8889a8	-2.0805420875549316	45.39	13.0
e4100a30-0052-46f1-8d1f-81b82d4ba560	-2.0805420875549316	44.07	12.0
d75ba084-2c1b-4353-b81d-00e84f16af81	-2.0805420875549316	44.27	12.0
b191d66e-0e26-4e49-bb98-a9558b2fbcdb	-2.0805420875549316	45.29	13.0
ca1df019-2a07-448c-b105-0eec25b8db6b	-2.0805420875549316	44.37	12.0
f946fe60-6e29-4ac4-a369-07830352ad62	-2.0805420875549316	44.17	12.0
974852d6-d6bf-46f2-a12e-4d245fa090ec	-2.0805420875549316	45.19	13.0
130a6810-6f7c-41d6-91ed-e226d4d2d867	-2.0805420875549316	44.58	12.0
39b80eb0-5a08-4a18-8fcf-3506cb56917b	-2.0805420875549316	44.27	12.0
a1e48158-c82c-4f29-bb5f-2ebf471037d0	-2.0805420875549316	44.27	12.0
93c77933-23dc-4802-95a8-6dde7bac147d	-2.0805420875549316	44.17	12.0
1bdc95dd-9b96-4ba6-a902-313716c81758	-2.0805420875549316	44.17	12.0
ecfacbf7-4ef0-470e-9657-8fc3cce1df6b	-2.0805420875549316	45.29	13.0
c60001eb-3b8f-45a9-accc-f67b2c0061d2	-2.0805420875549316	45.49	13.0
2a3b37d4-7789-472b-be83-92a40815a21b	-2.0805420875549316	44.17	12.0
877a8e94-0897-4a1f-b8b0-8909e5f7862a	-2.0805420875549316	43.97	12.0
aead2d89-3570-412e-80fd-225cc0708e16	-2.0805420875549316	44.07	12.0
fb4f928e-5e45-4b52-adf5-5465636d2f73	-2.0805420875549316	44.17	12.0
c88e91d5-3437-43aa-a17c-923758160205	-2.0805420875549316	44.48	12.0
f90bdb3f-b215-48c1-bab4-9c4c833fb90f	-2.0805420875549316	45.29	13.0
a29f6c49-255c-42fb-b4c3-a0e83eba0f7f	-2.0805420875549316	44.07	12.0
b3f3f0ca-2add-45d2-89c8-9c25c62b0024	-2.0805420875549316	45.19	13.0
a5eacf71-3ef6-4587-ab47-3d1e905d9078	-2.0805420875549316	44.17	12.0
5f39c3ed-aea7-4248-a294-decbf480456c	-2.0805420875549316	44.58	12.0
78b7d771-bbad-4a27-b5d0-cf42f2b75e5e	-2.0805420875549316	45.39	13.0
52c7009b-305f-44af-aa6b-9be23281a703	-2.0805420875549316	44.27	12.0
7cacfe05-d0c4-4f01-bb8a-de51ba47ecfd	-2.0805420875549316	44.37	12.0
3b30ce0b-28c8-46cd-b6d0-4f857712b814	-2.0805420875549316	43.97	12.0
9f252788-a43e-489f-82dc-3cd67dcd521e	-2.0805420875549316	45.59	13.0
664838ab-c384-4d3b-aac2-347c24d74f62	-2.0805420875549316	45.49	13.0
3ead1094-9cc6-47a4-aaa0-c846dab02bc0	-2.0805420875549316	44.27	12.0
3cc6d566-4936-45fa-acea-5993c40a5785	-2.0805420875549316	44.98	12.0
2b3cdf63-6543-423b-8207-7c2c3d190578	-2.0805420875549316	45.39	13.0
484133eb-83df-4e5f-8404-3c726f4b120e	-2.0805420875549316	44.07	12.0
8058112f-2457-4527-a0ae-a80c8ffaaf5b	-2.0805420875549316	44.07	12.0
0fab167b-de15-458f-9003-96782587dbbb	-2.0805420875549316	44.07	12.0
467f1478-6469-4030-97f2-d99068e4a462	-2.0805420875549316	44.37	12.0
1837d506-3d4a-4f6b-a310-fa8e04eb193b	-2.0805420875549316	44.07	12.0
0203dda9-08c8-4932-9c08-cbe139edac57	-2.0805420875549316	44.17	12.0
0b835346-3934-4581-91fd-94e425b8576f	-2.0805420875549316	44.17	12.0
