judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,95,Reading problems in MS,0.5822020594716011,0.45139740776253845,0.39381985535831693,monoT5,210,211
qcred,95,Reading problems in MS,0.6188840205212812,0.7709189269048432,0.7695076400679116,monoT5,210,211
qread,95,Reading problems in MS,0.6614555793420918,0.9012169473683471,0.8795468097793662,monoT5,210,211
