judgement,qid,query,ndcg@10,map,bpref,name,num_docs,num_results
qrels,132,headpats scalp psoriasis,0.8264321377472146,0.4747396389867065,0.5292165254607386,monoT5,124,125
qcred,132,headpats scalp psoriasis,0.6068248639785024,0.8256208836310118,0.8469280090901712,monoT5,124,125
qread,132,headpats scalp psoriasis,0.900346883204941,0.5897033512632915,0.6004226933491847,monoT5,124,125
